02 01 017440 00470880 01552160 6.250496e-02 4.939245e+00 1.628122e+01 6.556391e+02 9.533440e-05 2; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 018000 00486000 01602000 6.451200e-02 4.042669e+00 1.332584e+01 5.366269e+02 1.202176e-04 0; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 018000 00486000 01602000 6.451200e-02 3.864897e+00 1.273985e+01 5.130293e+02 1.257472e-04 1; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 018000 00486000 01602000 6.451200e-02 5.043670e+00 1.662543e+01 6.695005e+02 9.635840e-05 2; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 018560 00501120 01651840 6.651904e-02 4.071340e+00 1.342034e+01 5.404326e+02 1.230848e-04 0; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 018560 00501120 01651840 6.651904e-02 3.853346e+00 1.270177e+01 5.114961e+02 1.300480e-04 1; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 018560 00501120 01651840 6.651904e-02 5.092352e+00 1.678590e+01 6.759626e+02 9.840640e-05 2; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 019120 00516240 01701680 6.852608e-02 4.059103e+00 1.338001e+01 5.388084e+02 1.271808e-04 0; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 019120 00516240 01701680 6.852608e-02 3.848402e+00 1.268547e+01 5.108397e+02 1.341440e-04 1; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 019120 00516240 01701680 6.852608e-02 5.118179e+00 1.687103e+01 6.793908e+02 1.008640e-04 2; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 019680 00531360 01751520 7.053312e-02 4.111777e+00 1.355364e+01 5.458003e+02 1.292288e-04 0; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 019680 00531360 01751520 7.053312e-02 3.940063e+00 1.298761e+01 5.230068e+02 1.348608e-04 1; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 019680 00531360 01751520 7.053312e-02 5.137686e+00 1.693533e+01 6.819802e+02 1.034240e-04 2; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 020240 00546480 01801360 7.254016e-02 4.108329e+00 1.354227e+01 5.453426e+02 1.330176e-04 0; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 020240 00546480 01801360 7.254016e-02 3.881250e+00 1.279375e+01 5.152000e+02 1.408000e-04 1; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 020240 00546480 01801360 7.254016e-02 5.087435e+00 1.676969e+01 6.753098e+02 1.074176e-04 2; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 020800 00561600 01851200 7.454720e-02 4.192947e+00 1.382120e+01 5.565749e+02 1.339392e-04 0; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 020800 00561600 01851200 7.454720e-02 3.965564e+00 1.307167e+01 5.263919e+02 1.416192e-04 1; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 020800 00561600 01851200 7.454720e-02 5.135183e+00 1.692708e+01 6.816480e+02 1.093632e-04 2; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 021360 00576720 01901040 7.655424e-02 4.051821e+00 1.335600e+01 5.378417e+02 1.423360e-04 0; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 021360 00576720 01901040 7.655424e-02 3.818326e+00 1.258633e+01 5.068474e+02 1.510400e-04 1; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
02 01 021360 00576720 01901040 7.655424e-02 5.110736e+00 1.684650e+01 6.784029e+02 1.128448e-04 2; %% [NV, NP, Nelements, NVnodes, Ndofs, GBytes, GVnodes/s, Gdofs/s, GB/s, elapsed, mode]
